"Person","time","obs","empathy","conflict","obsZ","var","varId"
56,19,18.75319,2,1.2,2.15458548709545,1,56
56,20,11.30078,2,1.2,0.367566308663081,1,56
56,21,11.83319,2,1.2,0.495233315817703,1,56
56,22,17.80739,2,1.2,1.92779137096908,1,56
56,23,15.57713,2,1.2,1.39299559444973,1,56
56,24,17.32238,2,1.2,1.81149044660616,1,56
56,25,12.76265,2,1.2,0.718109250661029,1,56
56,26,12.65237,2,1.2,0.691665123862111,1,56
56,27,10.41025,2,1.2,0.154025428737073,1,56
56,28,9.558007,2,1.2,-0.0503345817407103,1,56
56,29,12.00868,2,1.2,0.537314199132375,1,56
56,30,12.32847,2,1.2,0.61399689145216,1,56
56,31,9.224052,2,1.2,-0.130413910405314,1,56
56,32,11.56319,2,1.2,0.430489806244728,1,56
56,33,11.27957,2,1.2,0.362480346299959,1,56
56,34,9.243898,2,1.2,-0.125655022660925,1,56
56,35,11.64023,2,1.2,0.448963287642883,1,56
56,36,12.41848,2,1.2,0.635580459217581,1,56
56,37,14.56611,2,1.2,1.15056232389984,1,56
56,38,14.08085,2,1.2,1.03420145184287,1,56
56,39,16.22057,2,1.2,1.54728657148541,1,56
56,40,14.44907,2,1.2,1.12249721145384,1,56
56,41,13.87563,2,1.2,0.984991588751883,1,56
56,42,13.75338,2,1.2,0.955677166361897,1,56
56,43,11.54295,2,1.2,0.425636440934516,1,56
56,44,17.96831,2,1.2,1.96637850267457,1,56
56,45,12.67817,2,1.2,0.697851725887974,1,56
56,46,11.98458,2,1.2,0.531535241426047,1,56
56,47,12.76767,2,1.2,0.719313000357534,1,56
56,48,13.17125,2,1.2,0.816087761814799,1,56
56,49,11.13398,2,1.2,0.327569207193554,1,56
56,50,9.246383,2,1.2,-0.125059142582077,1,56
56,51,13.0398,2,1.2,0.784567264283808,1,56
56,52,10.40632,2,1.2,0.153083050986622,1,56
56,53,12.80999,2,1.2,0.729460946006158,1,56
56,54,10.80407,2,1.2,0.248459832218663,1,56
56,55,11.07962,2,1.2,0.314534180599528,1,56
56,56,14.5016,2,1.2,1.13509342092742,1,56
56,57,13.03746,2,1.2,0.784006153867508,1,56
56,58,12.03734,2,1.2,0.544186602778159,1,56
56,59,10.60398,2,1.2,0.200480095809564,1,56
56,60,12.78875,2,1.2,0.72436778991975,1,56
56,61,11.9199,2,1.2,0.516025574021676,1,56
56,62,9.886593,2,1.2,0.0284573102464963,1,56
56,63,18.02097,2,1.2,1.97900588494906,1,56
56,64,14.86637,2,1.2,1.22256190236051,1,56
56,65,12.75155,2,1.2,0.715447573045251,1,56
56,66,12.52915,2,1.2,0.662118104419215,1,56
56,67,11.84424,2,1.2,0.497883003894671,1,56
56,68,10.10929,2,1.2,0.0818579967330629,1,56
56,69,11.66954,2,1.2,0.455991555293194,1,56
56,70,10.24397,2,1.2,0.114153018471168,1,56
56,71,9.375565,2,1.2,-0.0940824905314986,1,56
56,72,12.21396,2,1.2,0.586538449669933,1,56
56,73,14.27495,2,1.2,1.08074484150255,1,56
56,74,13.0949,2,1.2,0.797779736052219,1,56
56,75,13.83032,2,1.2,0.974126668682433,1,56
56,76,14.82811,2,1.2,1.21338750726325,1,56
56,77,13.63173,2,1.2,0.926506618437628,1,56
56,78,14.02564,2,1.2,1.02096260308908,1,56
56,79,16.47394,2,1.2,1.60804236045025,1,56
56,80,12.51054,2,1.2,0.657655598074204,1,56
56,81,10.94976,2,1.2,0.283394950402688,1,56
56,82,10.45195,2,1.2,0.164024704104455,1,56
56,83,18.80023,2,1.2,2.16586524520772,1,56
56,84,NA,2,1.2,NA,1,56
56,85,17.04504,2,1.2,1.7449868727359,1,56
56,86,14.14799,2,1.2,1.05030100455668,1,56
56,87,19.88089,2,1.2,2.42499754541191,1,56
56,88,19.98507,2,1.2,2.44997894847603,1,56
56,89,17.2393,2,1.2,1.79156862891978,1,56
56,90,12.88467,2,1.2,0.74736852117249,1,56
56,91,13.83541,2,1.2,0.975347203733271,1,56
56,92,14.54003,2,1.2,1.14430858045664,1,56
56,93,12.98374,2,1.2,0.771124593370248,1,56
56,94,12.97794,2,1.2,0.76973380686831,1,56
56,95,12.05836,2,1.2,0.549227004893803,1,56
56,96,10.47544,2,1.2,0.169657389437304,1,56
56,97,10.59108,2,1.2,0.197386794796633,1,56
56,98,13.59684,2,1.2,0.918140318256143,1,56
56,99,12.97141,2,1.2,0.768167973099749,1,56
56,100,15.79833,2,1.2,1.44603731414433,1,56
56,101,15.37082,2,1.2,1.34352435941269,1,56
56,102,17.31242,2,1.2,1.80910213047524,1,56
56,103,19.40578,2,1.2,2.31107054973333,1,56
56,104,15.32243,2,1.2,1.33192088375255,1,56
56,105,11.59638,2,1.2,0.43844846210668,1,56
56,106,11.50824,2,1.2,0.417313303092746,1,56
56,107,15.40203,2,1.2,1.35100822953777,1,56
56,108,15.16343,2,1.2,1.29379415033736,1,56
56,109,17.89635,2,1.2,1.94912315841949,1,56
56,110,18.20636,2,1.2,2.02346069694808,1,56
57,1,6.96941,NA,1,-0.671056265629882,1,57
57,2,6.802317,NA,1,-0.711123625796834,1,57
57,3,6.6807,NA,1,-0.740286260625488,1,57
57,4,7.187651,NA,1,-0.618724086842045,1,57
57,5,6.739915,NA,1,-0.72608704981303,1,57
57,6,8.50505,NA,1,-0.302823958071939,1,57
57,7,8.362795,NA,1,-0.33693539493973,1,57
57,8,8.141951,NA,1,-0.389891749118005,1,57
57,9,8.493305,NA,1,-0.305640300738364,1,57
57,10,7.20683,NA,1,-0.614125139545378,1,57
57,11,6.409101,NA,1,-0.805413195649602,1,57
57,12,6.133299,NA,1,-0.871547971306068,1,57
57,13,8.444978,NA,1,-0.317228669579597,1,57
57,14,7.498694,NA,1,-0.544138844441649,1,57
57,15,6.719919,NA,1,-0.730881906173849,1,57
57,16,6.980931,NA,1,-0.668293636097325,1,57
57,17,6.968437,NA,1,-0.67128958205512,1,57
57,18,6.99156,NA,1,-0.665744899937136,1,57
57,19,7.745839,NA,1,-0.484875753058637,1,57
57,20,7.549956,NA,1,-0.531846689672279,1,57
57,21,7.155516,NA,1,-0.62642976343511,1,57
57,22,7.157768,NA,1,-0.625889754607116,1,57
57,23,9.021427,NA,1,-0.179001516432071,1,57
57,24,7.604699,NA,1,-0.51871982321097,1,57
57,25,7.019953,NA,1,-0.658936520428597,1,57
57,26,7.388844,NA,1,-0.570479861206802,1,57
57,27,6.307127,NA,1,-0.829865620261434,1,57
57,28,6.438734,NA,1,-0.79830747557858,1,57
57,29,6.952769,NA,1,-0.675046623936563,1,57
57,30,4.068775,NA,1,-1.36660178374176,1,57
57,31,4.84947,NA,1,-1.17939832371927,1,57
57,32,5.347294,NA,1,-1.06002472035017,1,57
57,33,6.029917,NA,1,-0.896338021330784,1,57
57,34,6.224381,NA,1,-0.849707347828565,1,57
57,35,7.073133,NA,1,-0.646184446950482,1,57
57,36,9.233504,NA,1,-0.128147407988708,1,57
57,37,9.334277,NA,1,-0.103982972099087,1,57
57,38,8.637935,NA,1,-0.270959360777106,1,57
57,39,8.163547,NA,1,-0.384713227515272,1,57
57,40,7.594571,NA,1,-0.521148424192285,1,57
57,41,6.779944,NA,1,-0.716488464832672,1,57
57,42,6.088579,NA,1,-0.882271414817562,1,57
57,43,5.359249,NA,1,-1.05715802162074,1,57
57,44,8.490662,NA,1,-0.30627406775985,1,57
57,45,8.650166,NA,1,-0.26802647979345,1,57
57,46,7.777349,NA,1,-0.477319945700695,1,57
57,47,7.051871,NA,1,-0.651282878433966,1,57
57,48,6.471453,NA,1,-0.790461761172216,1,57
57,49,9.506614,NA,1,-0.0626581491017617,1,57
57,50,8.32674,NA,1,-0.345581051375485,1,57
57,51,7.664749,NA,1,-0.504320387100388,1,57
57,52,6.944516,NA,1,-0.67702561721251,1,57
57,53,9.158557,NA,1,-0.146119007292285,1,57
57,54,8.84412,NA,1,-0.221518099587091,1,57
57,55,8.628649,NA,1,-0.273186057924864,1,57
57,56,7.757395,NA,1,-0.482104730848914,1,57
57,57,6.912568,NA,1,-0.684686452930426,1,57
57,58,5.863067,NA,1,-0.936347112339121,1,57
57,59,4.828809,NA,1,-1.18435264094626,1,57
57,60,4.046706,NA,1,-1.37189372638164,1,57
57,61,7.354372,NA,1,-0.578745928843838,1,57
57,62,10.4184,NA,1,0.155979723563072,1,57
57,63,9.431771,NA,1,-0.0806048101646147,1,57
57,64,9.740561,NA,1,-0.00655981638298809,1,57
57,65,10.86132,NA,1,0.262187854155896,1,57
57,66,9.510416,NA,1,-0.0617464645706641,1,57
57,67,9.050043,NA,1,-0.17213966358044,1,57
57,68,9.376619,NA,1,-0.0938297510533878,1,57
57,69,9.663911,NA,1,-0.0249397793784271,1,57
57,70,8.601596,NA,1,-0.2796731177933,1,57
57,71,7.84081,NA,1,-0.462102583252507,1,57
57,72,7.257011,NA,1,-0.602092198605076,1,57
57,73,6.747061,NA,1,-0.724373504926332,1,57
57,74,6.532593,NA,1,-0.77580095311558,1,57
57,75,6.285185,NA,1,-0.835127109472731,1,57
57,76,5.874776,NA,1,-0.93353940214064,1,57
57,77,5.303962,NA,1,-1.0704153342643,1,57
57,78,5.288652,NA,1,-1.07408653104787,1,57
57,79,4.822865,NA,1,-1.18577795731997,1,57
57,80,4.341871,NA,1,-1.30111588192569,1,57
57,81,3.81251,NA,1,-1.42805176700369,1,57
57,82,3.280289,NA,1,-1.55567345370161,1,57
57,83,2.826258,NA,1,-1.66454589960875,1,57
57,84,2.684276,NA,1,-1.69859187359464,1,57
57,85,2.641134,NA,1,-1.70893692726129,1,57
57,86,2.469769,NA,1,-1.75002867362416,1,57
57,87,2.449465,NA,1,-1.75489738554404,1,57
57,88,3.184284,NA,1,-1.57869456717032,1,57
57,89,4.983357,NA,1,-1.14729345606669,1,57
58,1,7.415747,0.6666667,2.6,-0.564028769954795,1,58
58,2,8.612625,0.6666667,2.6,-0.277028465322632,1,58
58,3,8.037753,0.6666667,2.6,-0.414877468416098,1,58
58,4,8.566718,0.6666667,2.6,-0.288036540485472,1,58
58,5,9.153301,0.6666667,2.6,-0.147379347611972,1,58
58,6,9.256087,0.6666667,2.6,-0.122732212889869,1,58
58,7,10.06993,0.6666667,2.6,0.0724198317819802,1,58
58,8,9.540371,0.6666667,2.6,-0.0545635318697065,1,58
58,9,9.897212,0.6666667,2.6,0.0310036484989239,1,58
58,10,9.830669,0.6666667,2.6,0.0150472508784999,1,58
58,11,9.646726,0.6666667,2.6,-0.0290605838673592,1,58
58,12,8.918671,0.6666667,2.6,-0.203641457430888,1,58
58,13,8.77066,0.6666667,2.6,-0.239133130006465,1,58
58,14,8.231143,0.6666667,2.6,-0.368504330207514,1,58
58,15,8.346956,0.6666667,2.6,-0.340733441043902,1,58
58,16,7.523385,0.6666667,2.6,-0.538218170386588,1,58
58,17,8.522433,0.6666667,2.6,-0.298655675009321,1,58
58,18,8.92898,0.6666667,2.6,-0.201169454319082,1,58
58,19,8.675805,0.6666667,2.6,-0.261878484082556,1,58
58,20,8.436922,0.6666667,2.6,-0.319160424072635,1,58
58,21,7.882603,0.6666667,2.6,-0.452081007342939,1,58
60,1,13.12417,1.666667,3.8,0.804798412071482,1,60
60,2,12.70568,1.666667,3.8,0.704448370141131,1,60
60,3,12.19228,1.666667,3.8,0.581339785641999,1,60
60,4,12.92118,1.666667,3.8,0.756123282411414,1,60
60,5,12.03293,1.666667,3.8,0.543129125455134,1,60
60,6,12.40805,1.666667,3.8,0.633079441421854,1,60
60,7,10.39141,1.666667,3.8,0.149507770513537,1,60
60,8,11.13197,1.666667,3.8,0.3270872277334,1,60
60,9,11.58295,1.666667,3.8,0.435228071982365,1,60
60,10,10.0454,1.666667,3.8,0.0665377640418876,1,60
60,11,10.65075,1.666667,3.8,0.211695110412261,1,60
60,12,11.65778,1.666667,3.8,0.453171615765127,1,60
60,13,10.24337,1.666667,3.8,0.11400914400545,1,60
60,14,18.86944,1.666667,3.8,2.18246116482826,1,60
60,15,19.73101,1.666667,3.8,2.38905770387563,1,60
60,16,15.26926,1.666667,3.8,1.3191712081822,1,60
60,17,12.02752,1.666667,3.8,0.541831857355912,1,60
60,18,12.29707,1.666667,3.8,0.606467461079599,1,60
60,19,10.29835,1.666667,3.8,0.127192840880718,1,60
60,20,10.59295,1.666667,3.8,0.19783520354812,1,60
60,21,9.16993,1.666667,3.8,-0.143391866794605,1,60
60,22,10.13663,1.666667,3.8,0.0884138765542673,1,60
60,23,8.696945,1.666667,3.8,-0.256809307073768,1,60
60,24,8.19009,1.666667,3.8,-0.378348460942696,1,60
60,25,9.208368,1.666667,3.8,-0.134174788939176,1,60
60,26,8.338396,1.666667,3.8,-0.342786050088142,1,60
60,27,7.843557,1.666667,3.8,-0.461443877990296,1,60
60,28,11.2991,1.666667,3.8,0.367163460159071,1,60
60,29,10.29879,1.666667,3.8,0.127298348822244,1,60
60,30,8.049158,1.666667,3.8,-0.41214265461358,1,60
60,31,5.261426,1.666667,3.8,-1.08061507472058,1,60
60,32,6.144429,1.666667,3.8,-0.868879099967004,1,60
60,33,9.333487,1.666667,3.8,-0.104172406812283,1,60
60,34,9.842309,1.666667,3.8,0.0178384155134237,1,60
60,35,9.830742,1.666667,3.8,0.0150647556051623,1,60
60,36,14.52814,1.666667,3.8,1.14145746812767,1,60
60,37,14.84287,1.666667,3.8,1.2169268191199,1,60
60,38,12.86001,1.666667,3.8,0.741455280631492,1,60
60,39,10.66031,1.666667,3.8,0.213987510232697,1,60
60,40,8.470053,1.666667,3.8,-0.311215915866478,1,60
60,41,9.640102,1.666667,3.8,-0.0306489579688825,1,60
60,42,10.28543,1.666667,3.8,0.124094744052263,1,60
60,43,8.769493,1.666667,3.8,-0.239412965842286,1,60
60,44,10.94036,1.666667,3.8,0.281140917106444,1,60
60,45,8.644684,1.666667,3.8,-0.269341012828558,1,60
60,46,4.485082,1.666667,3.8,-1.26677520507585,1,60
60,47,5.740816,1.666667,3.8,-0.965661774519884,1,60
60,48,5.97469,1.666667,3.8,-0.909580946527772,1,60
60,49,5.10351,1.666667,3.8,-1.11848187493438,1,60
60,50,4.053075,1.666667,3.8,-1.37036649892805,1,60
60,51,3.264987,1.666667,3.8,-1.55934273215896,1,60
60,52,2.812779,1.666667,3.8,-1.6677780394811,1,60
60,53,3.069542,1.666667,3.8,-1.60620864041263,1,60
60,54,8.320378,1.666667,3.8,-0.347106600293645,1,60
60,55,8.90236,1.666667,3.8,-0.207552684781424,1,60
60,56,8.145364,1.666667,3.8,-0.389073343198848,1,60
60,57,6.41018,1.666667,3.8,-0.805154461402086,1,60
60,58,4.172609,1.666667,3.8,-1.34170334828621,1,60
60,59,3.608231,1.666667,3.8,-1.47703598697427,1,60
60,60,7.213337,1.666667,3.8,-0.612564820964669,1,60
60,61,8.479349,1.666667,3.8,-0.308986820810958,1,60
60,62,10.84522,1.666667,3.8,0.258327222659137,1,60
60,63,10.64903,1.666667,3.8,0.211282670277203,1,60
60,64,11.03933,1.666667,3.8,0.304873010226583,1,60
60,65,9.366141,1.666667,3.8,-0.0963422788063714,1,60
60,66,9.699835,1.666667,3.8,-0.0163255355343546,1,60
60,67,8.74423,1.666667,3.8,-0.245470800221331,1,60
60,68,10.55261,1.666667,3.8,0.188162043636365,1,60
60,69,9.693419,1.666667,3.8,-0.0178640331544294,1,60
60,70,6.972615,1.666667,3.8,-0.670287736192173,1,60
60,71,5.378511,1.666667,3.8,-1.05253917168965,1,60
60,72,14.31082,1.666667,3.8,1.08934613664471,1,60
60,73,NA,1.666667,3.8,NA,1,60
60,74,18.55291,1.666667,3.8,2.10656019043888,1,60
60,75,14.26066,1.666667,3.8,1.07731823131071,1,60
60,76,11.91644,1.666667,3.8,0.515195897936037,1,60
60,77,11.03089,1.666667,3.8,0.302849176075487,1,60
60,78,12.22408,1.666667,3.8,0.588965132325039,1,60
60,79,9.456184,1.666667,3.8,-0.0747507979453365,1,60
60,80,8.944609,1.666667,3.8,-0.197421764277911,1,60
60,81,8.873945,1.666667,3.8,-0.214366339687039,1,60
60,82,9.939954,1.666667,3.8,0.0412527858551022,1,60
60,83,9.312414,1.666667,3.8,-0.109225517839065,1,60
60,84,8.541912,1.666667,3.8,-0.293984790479795,1,60
60,85,9.96976,1.666667,3.8,0.0483999897304065,1,60
60,86,11.08614,1.666667,3.8,0.316097616460327,1,60
60,87,10.75586,1.666667,3.8,0.236899518898244,1,60
60,88,9.193162,1.666667,3.8,-0.137821047482015,1,60
60,89,11.07578,1.666667,3.8,0.313613384018935,1,60
60,90,9.184062,1.666667,3.8,-0.1400031435454,1,60
60,91,9.981254,1.666667,3.8,0.0511561449120055,1,60
60,92,7.92285,1.666667,3.8,-0.44243014797337,1,60
60,93,8.975601,1.666667,3.8,-0.189990168542038,1,60
60,94,7.526955,1.666667,3.8,-0.537362117315568,1,60
60,95,6.255609,1.666667,3.8,-0.84221916146951,1,60
60,96,5.399615,1.666667,3.8,-1.04747862714881,1,60
60,97,6.122151,1.666667,3.8,-0.874221158879103,1,60
60,98,7.17271,1.666667,3.8,-0.622306800829193,1,60
60,99,5.263477,1.666667,3.8,-1.0801232638386,1,60
60,100,3.766163,1.666667,3.8,-1.43916535010805,1,60
60,101,2.927456,1.666667,3.8,-1.64027955263924,1,60
60,102,2.09657,1.666667,3.8,-1.8395183515098,1,60
60,103,1.785252,1.666667,3.8,-1.91416953637365,1,60
60,104,2.219125,1.666667,3.8,-1.81013079293308,1,60
60,105,4.990823,1.666667,3.8,-1.1455031781316,1,60
60,106,7.131756,1.666667,3.8,-0.632127192277532,1,60
60,107,9.272842,1.666667,3.8,-0.118714518434701,1,60
60,108,9.88565,1.666667,3.8,0.0282311875445434,1,60
60,109,9.43091,1.666667,3.8,-0.0808112700229193,1,60
60,110,10.08098,1.666667,3.8,0.0750695198589485,1,60
60,111,9.45991,1.666667,3.8,-0.0738573375132293,1,60
60,112,8.356286,1.666667,3.8,-0.338496193101991,1,60
60,113,6.523531,1.666667,3.8,-0.77797393712947,1,60
60,114,5.858602,1.666667,3.8,-0.937417778154837,1,60
60,115,7.422426,1.666667,3.8,-0.562427207360581,1,60
63,1,10.24491,1,2.4,0.114378421800793,1,63
63,2,8.375477,1,2.4,-0.33389436831601,1,63
63,3,6.401426,1,2.4,-0.807253589856908,1,63
63,4,7.390979,1,2.4,-0.569967907899623,1,63
63,5,8.073897,1,2.4,-0.406210470601262,1,63
63,6,9.899577,1,2.4,0.0315707536846281,1,63
63,7,8.508337,1,2.4,-0.302035765790582,1,63
63,8,9.209401,1,2.4,-0.133927085067365,1,63
63,9,11.48524,1,2.4,0.411798115240233,1,63
63,10,9.190224,1,2.4,-0.138525552782479,1,63
63,11,8.398738,1,2.4,-0.32831659507091,1,63
63,12,7.172763,1,2.4,-0.622294091918054,1,63
63,13,6.154334,1,2.4,-0.866503972328781,1,63
63,14,6.27331,1,2.4,-0.837974624940061,1,63
63,15,5.954709,1,2.4,-0.914372206026948,1,63
63,16,5.652283,1,2.4,-0.986891171308862,1,63
63,17,6.397403,1,2.4,-0.808218268149545,1,63
63,18,9.220479,1,2.4,-0.131270682848664,1,63
63,19,7.262976,1,2.4,-0.600661846625066,1,63
63,20,8.531227,1,2.4,-0.296546954923451,1,63
63,21,7.424427,1,2.4,-0.561947386017412,1,63
63,22,9.538987,1,2.4,-0.054895402303962,1,63
63,23,8.303308,1,2.4,-0.351199828843314,1,63
63,24,7.918102,1,2.4,-0.44356867457875,1,63
63,25,7.950378,1,2.4,-0.435829187486241,1,63
63,26,8.959736,1,2.4,-0.193794449206391,1,63
63,27,7.113981,1,2.4,-0.63638947332442,1,63
63,28,6.610515,1,2.4,-0.757115976252819,1,63
63,29,6.157159,1,2.4,-0.865826563386026,1,63
63,30,6.671344,1,2.4,-0.74252974312758,1,63
63,31,7.366424,1,2.4,-0.575855970409121,1,63
63,32,7.08222,1,2.4,-0.644005468167187,1,63
63,33,6.358602,1,2.4,-0.817522390056734,1,63
63,34,6.389531,1,2.4,-0.810105901139762,1,63
63,35,6.587031,1,2.4,-0.762747222841011,1,63
63,36,6.5404,1,2.4,-0.773928906525816,1,63
63,37,6.48983,1,2.4,-0.786055126078058,1,63
63,38,4.939595,1,2.4,-1.15778718001458,1,63
63,39,3.820434,1,2.4,-1.42615166489311,1,63
63,40,3.970195,1,2.4,-1.39024035845919,1,63
63,41,4.949617,1,2.4,-1.15538399685555,1,63
63,42,5.076631,1,2.4,-1.12492721120776,1,63
63,43,8.606134,1,2.4,-0.278584947250922,1,63
63,44,14.9386,1,2.4,1.23988199012516,1,63
63,45,11.84259,1,2.4,0.497487349113947,1,63
63,46,7.404535,1,2.4,-0.566717304137507,1,63
63,47,5.555375,1,2.4,-1.01012881584848,1,63
63,48,5.091687,1,2.4,-1.12131692128135,1,63
63,49,6.691082,1,2.4,-0.737796752787019,1,63
63,50,5.876831,1,2.4,-0.933046632095556,1,63
63,51,6.742396,1,2.4,-0.725492128897287,1,63
63,52,6.477666,1,2.4,-0.788971941079709,1,63
63,53,6.631424,1,2.4,-0.752102190913333,1,63
63,54,6.035736,1,2.4,-0.894942678804098,1,63
63,55,6.124624,1,2.4,-0.87362815628957,1,63
63,56,5.859053,1,2.4,-0.937309632514773,1,63
63,57,6.085974,1,2.4,-0.882896069789553,1,63
63,58,6.096016,1,2.4,-0.880488090814991,1,63
63,59,5.502024,1,2.4,-1.02292189354933,1,63
63,60,5.427227,1,2.4,-1.04085752423648,1,63
63,61,5.540252,1,2.4,-1.0137551717569,1,63
63,62,6.102781,1,2.4,-0.878865906214024,1,63
63,63,5.048011,1,2.4,-1.1317900232225,1,63
63,64,7.339231,1,2.4,-0.582376600986224,1,63
63,65,6.756636,1,2.4,-0.722077508244253,1,63
63,66,6.397292,1,2.4,-0.808244884925703,1,63
63,67,5.896213,1,2.4,-0.928399007271322,1,63
63,68,5.83908,1,2.4,-0.94209897368774,1,63
63,69,5.81468,1,2.4,-0.947949868626927,1,63
63,70,6.926707,1,2.4,-0.681296051145788,1,63
63,71,7.576631,1,2.4,-0.525450270717245,1,63
63,72,7.983584,1,2.4,-0.42786669497187,1,63
63,73,7.607734,1,2.4,-0.517992058205214,1,63
63,74,5.516156,1,2.4,-1.01953317030012,1,63
63,75,5.457493,1,2.4,-1.03360001660412,1,63
63,76,6.449872,1,2.4,-0.795636685913306,1,63
63,77,8.200236,1,2.4,-0.37591554372741,1,63
63,78,8.276882,1,2.4,-0.357536539895075,1,63
63,79,6.763442,1,2.4,-0.720445492221462,1,63
63,80,5.433651,1,2.4,-1.03931710829019,1,63
63,81,6.890696,1,2.4,-0.68993115678739,1,63
63,82,4.419737,1,2.4,-1.28244433334639,1,63
63,83,4.929649,1,2.4,-1.16017213907463,1,63
63,84,6.999035,1,2.4,-0.663952463885069,1,63
63,85,6.98435,1,2.4,-0.66747379143351,1,63
63,86,5.5741,1,2.4,-1.00563873356421,1,63
63,87,5.961068,1,2.4,-0.912847376481117,1,63
63,88,5.870162,1,2.4,-0.934645796782009,1,63
63,89,6.478998,1,2.4,-0.788652539765816,1,63
63,90,5.30322,1,2.4,-1.07059325902024,1,63
63,91,5.358279,1,2.4,-1.05739061867365,1,63
63,92,5.8842,1,2.4,-0.931279613865767,1,63
63,93,4.931405,1,2.4,-1.15975106647163,1,63
63,94,6.706181,1,2.4,-0.734176151857233,1,63
63,95,5.595507,1,2.4,-1.00050553241818,1,63
63,96,5.172844,1,2.4,-1.1018562212576,1,63
63,97,5.652169,1,2.4,-0.986918507457349,1,63
63,98,5.418795,1,2.4,-1.04287944006136,1,63
63,99,4.425256,1,2.4,-1.28112092805256,1,63
63,100,6.993684,1,2.4,-0.665235584328495,1,63
63,101,7.126985,1,2.4,-0.633271234070764,1,63
63,102,6.651095,1,2.4,-0.747385266554777,1,63
63,103,6.181111,1,2.4,-0.860083094714575,1,63
63,104,8.593005,1,2.4,-0.281733160351602,1,63
63,105,10.45869,1,2.4,0.165640893936018,1,63
63,106,9.049003,1,2.4,-0.172389045987684,1,63
63,107,7.989502,1,2.4,-0.426447613158341,1,63
63,108,6.862485,1,2.4,-0.696695894374661,1,63
63,109,5.244026,1,2.4,-1.0847874342264,1,63
63,110,9.218097,1,2.4,-0.131841864477563,1,63
63,111,7.937819,1,2.4,-0.438840719844489,1,63
63,112,7.505699,1,2.4,-0.542459110054394,1,63
63,113,6.146103,1,2.4,-0.868477690207652,1,63
63,114,7.772553,1,2.4,-0.478469982263332,1,63
63,115,9.649613,1,2.4,-0.0283683078964805,1,63
63,116,8.424639,1,2.4,-0.322105774176652,1,63
63,117,10.2572,1,2.4,0.117325450440244,1,63
63,118,8.10325,1,2.4,-0.399171891947575,1,63
63,119,6.976634,1,2.4,-0.66932401706264,1,63
64,1,NA,2.333333,1,NA,1,64
64,2,NA,2.333333,1,NA,1,64
64,3,NA,2.333333,1,NA,1,64
64,4,NA,2.333333,1,NA,1,64
64,5,NA,2.333333,1,NA,1,64
64,6,NA,2.333333,1,NA,1,64
64,7,NA,2.333333,1,NA,1,64
64,8,NA,2.333333,1,NA,1,64
64,9,NA,2.333333,1,NA,1,64
64,10,NA,2.333333,1,NA,1,64
64,11,NA,2.333333,1,NA,1,64
64,12,NA,2.333333,1,NA,1,64
64,13,NA,2.333333,1,NA,1,64
64,14,NA,2.333333,1,NA,1,64
64,15,NA,2.333333,1,NA,1,64
64,16,NA,2.333333,1,NA,1,64
64,17,NA,2.333333,1,NA,1,64
64,18,NA,2.333333,1,NA,1,64
64,19,NA,2.333333,1,NA,1,64
64,20,NA,2.333333,1,NA,1,64
64,21,NA,2.333333,1,NA,1,64
64,22,NA,2.333333,1,NA,1,64
64,23,NA,2.333333,1,NA,1,64
64,24,NA,2.333333,1,NA,1,64
64,25,NA,2.333333,1,NA,1,64
64,26,NA,2.333333,1,NA,1,64
64,27,NA,2.333333,1,NA,1,64
64,28,NA,2.333333,1,NA,1,64
64,29,NA,2.333333,1,NA,1,64
64,30,NA,2.333333,1,NA,1,64
64,31,NA,2.333333,1,NA,1,64
64,32,NA,2.333333,1,NA,1,64
64,33,NA,2.333333,1,NA,1,64
64,34,NA,2.333333,1,NA,1,64
64,35,NA,2.333333,1,NA,1,64
64,36,NA,2.333333,1,NA,1,64
64,37,NA,2.333333,1,NA,1,64
64,38,NA,2.333333,1,NA,1,64
64,39,NA,2.333333,1,NA,1,64
64,40,NA,2.333333,1,NA,1,64
64,41,NA,2.333333,1,NA,1,64
64,42,NA,2.333333,1,NA,1,64
64,43,NA,2.333333,1,NA,1,64
64,44,NA,2.333333,1,NA,1,64
64,45,NA,2.333333,1,NA,1,64
64,46,NA,2.333333,1,NA,1,64
64,47,NA,2.333333,1,NA,1,64
64,48,NA,2.333333,1,NA,1,64
64,49,NA,2.333333,1,NA,1,64
64,50,NA,2.333333,1,NA,1,64
64,51,NA,2.333333,1,NA,1,64
64,52,NA,2.333333,1,NA,1,64
64,53,NA,2.333333,1,NA,1,64
64,54,NA,2.333333,1,NA,1,64
64,55,NA,2.333333,1,NA,1,64
64,56,NA,2.333333,1,NA,1,64
64,57,NA,2.333333,1,NA,1,64
64,58,NA,2.333333,1,NA,1,64
64,59,NA,2.333333,1,NA,1,64
64,60,NA,2.333333,1,NA,1,64
64,61,NA,2.333333,1,NA,1,64
64,62,NA,2.333333,1,NA,1,64
64,63,NA,2.333333,1,NA,1,64
64,64,NA,2.333333,1,NA,1,64
64,65,NA,2.333333,1,NA,1,64
64,66,NA,2.333333,1,NA,1,64
64,67,NA,2.333333,1,NA,1,64
64,68,NA,2.333333,1,NA,1,64
64,69,NA,2.333333,1,NA,1,64
64,70,NA,2.333333,1,NA,1,64
64,71,NA,2.333333,1,NA,1,64
64,72,NA,2.333333,1,NA,1,64
64,73,NA,2.333333,1,NA,1,64
64,74,NA,2.333333,1,NA,1,64
